-0.425219,0.725702,0.162345,0.969697,0.042880,-0.052290,-0.234764,0.000000
-0.425171,0.725617,0.162112,0.969648,0.043143,-0.052266,-0.234924,0.000000
-0.425156,0.725474,0.161907,0.969607,0.043445,-0.052225,-0.235047,0.000000
-0.425097,0.725383,0.161574,0.969588,0.043709,-0.052176,-0.235086,0.000000
-0.425157,0.725184,0.161086,0.969578,0.044092,-0.052125,-0.235068,0.000000
-0.425430,0.724860,0.160402,0.969582,0.044573,-0.052184,-0.234950,0.000000
-0.425621,0.724545,0.159768,0.969572,0.045078,-0.052180,-0.234894,0.000000
-0.425784,0.724242,0.158961,0.969564,0.045532,-0.052123,-0.234854,0.000000
-0.426060,0.723932,0.158368,0.969536,0.045995,-0.052117,-0.234881,0.000000
-0.426450,0.723584,0.157645,0.969527,0.046556,-0.052141,-0.234801,0.000000
-0.426939,0.723240,0.157043,0.969488,0.047258,-0.052141,-0.234820,0.000000
-0.427515,0.722878,0.156509,0.969420,0.047987,-0.052234,-0.234933,0.000000
-0.428038,0.722423,0.155981,0.969363,0.048729,-0.052345,-0.234990,0.000000
-0.428713,0.721977,0.155696,0.969226,0.049673,-0.052536,-0.235314,0.000000
-0.429142,0.721558,0.155436,0.969141,0.050362,-0.052617,-0.235501,0.000000
-0.429363,0.721260,0.155080,0.969086,0.050910,-0.052661,-0.235599,0.000000
-0.429545,0.721113,0.154924,0.968992,0.051380,-0.052782,-0.235856,0.000000
-0.429543,0.720932,0.154460,0.968955,0.051713,-0.052775,-0.235938,0.000000
-0.429566,0.720840,0.153950,0.968926,0.051985,-0.052764,-0.235998,0.000000
-0.429538,0.720673,0.153100,0.968919,0.052499,-0.052643,-0.235941,0.000000
-0.429531,0.720503,0.152618,0.968899,0.053087,-0.052520,-0.235920,0.000000
-0.429563,0.720375,0.152350,0.968854,0.053800,-0.052392,-0.235970,0.000000
-0.429576,0.720274,0.152162,0.968800,0.054569,-0.052264,-0.236043,0.000000
-0.429609,0.720212,0.152050,0.968756,0.055344,-0.052177,-0.236066,0.000000
-0.429757,0.720080,0.151948,0.968701,0.056288,-0.052169,-0.236069,0.000000
-0.430041,0.719937,0.151821,0.968661,0.057291,-0.052318,-0.235960,0.000000
-0.430247,0.719703,0.151592,0.968655,0.057986,-0.052561,-0.235761,0.000000
-0.430545,0.719422,0.151332,0.968620,0.058617,-0.052880,-0.235677,0.000000
-0.430813,0.719202,0.151157,0.968554,0.059196,-0.053212,-0.235729,0.000000
-0.430994,0.718859,0.150740,0.968516,0.059684,-0.053485,-0.235697,0.000000
-0.431123,0.718636,0.150386,0.968452,0.059969,-0.053826,-0.235812,0.000000
-0.431436,0.718322,0.149608,0.968386,0.060320,-0.054308,-0.235881,0.000000
-0.431607,0.718035,0.148659,0.968370,0.060489,-0.054687,-0.235818,0.000000
-0.431862,0.717772,0.147837,0.968317,0.060778,-0.055113,-0.235862,0.000000
-0.432059,0.717524,0.146837,0.968298,0.061082,-0.055480,-0.235777,0.000000
-0.432268,0.717367,0.145954,0.968239,0.061511,-0.055747,-0.235841,0.000000
